SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
6445,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,07-04-2024 01:30,0.5
6446,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,07-04-2024 02:30,4
6447,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,07-04-2024 04:30,0.5
6448,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,07-04-2024 07:30,0.5
6449,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,07-04-2024 10:30,0.5
6450,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,07-04-2024 11:30,1
6451,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,07-04-2024 12:30,0.5
6452,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,07-04-2024 15:30,0.5
6453,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,07-04-2024 16:30,2
6454,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,07-04-2024 17:30,2
6455,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,07-04-2024 19:30,0.5
6456,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,07-04-2024 22:30,0.5
6457,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,07-04-2024 23:30,3
6458,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-04-2024 01:30,0.5
6459,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-04-2024 04:30,0.5
6460,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-04-2024 08:30,0.5
6461,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-04-2024 11:30,0.5
6462,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-04-2024 14:30,1
6463,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-04-2024 15:30,1
6464,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-04-2024 17:30,0.5
6465,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-04-2024 19:30,2
6466,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-04-2024 20:30,0.5
6467,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-04-2024 21:30,2
6468,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-04-2024 23:30,0.5
6469,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,09-04-2024 03:30,0.5
6470,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,09-04-2024 07:30,0.5
6471,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,09-04-2024 10:30,0.5
6472,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,09-04-2024 14:30,0.5
6473,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,09-04-2024 17:30,0.5
6474,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,09-04-2024 20:30,0.5
6475,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,09-04-2024 21:30,2
6476,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,10-04-2024 01:30,2.5
6477,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,10-04-2024 02:30,2.5
6478,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,10-04-2024 06:30,0.5
6479,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,10-04-2024 11:30,0.5
6480,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,10-04-2024 16:30,0.5
6481,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,10-04-2024 20:30,0.5
6482,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,11-04-2024 01:30,0.5
6483,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,11-04-2024 07:30,0.5
6484,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,11-04-2024 13:30,0.5
6485,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,11-04-2024 18:30,1
6486,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,11-04-2024 19:30,0.5
6487,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,12-04-2024 01:30,0.5
6488,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,12-04-2024 05:30,1.5
6489,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,12-04-2024 06:30,1.5
6490,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,12-04-2024 08:30,0.5
6491,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,12-04-2024 15:30,0.5
6492,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,13-04-2024 00:30,1
6493,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,13-04-2024 02:30,1
6494,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,13-04-2024 09:30,0.5
6495,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,13-04-2024 17:30,1
6496,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,13-04-2024 18:30,0.5
6497,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,14-04-2024 08:30,0.5
6498,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,14-04-2024 14:30,0.5
6499,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,14-04-2024 15:30,0.5
6500,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,14-04-2024 16:30,0.5
6501,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,14-04-2024 19:30,0.5
6502,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,15-04-2024 04:30,0.5
6503,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,16-04-2024 04:30,0.5
6504,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,27-04-2024 12:30,1
6505,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,27-04-2024 18:30,2
6506,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,27-04-2024 19:30,15
6507,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,27-04-2024 20:30,23.5
6508,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,27-04-2024 21:30,4.5
6509,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,27-04-2024 22:30,9.5
6510,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,27-04-2024 23:30,1.5
6511,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,28-04-2024 00:30,3.5
6512,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,28-04-2024 01:30,2
6513,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,30-04-2024 20:30,1.5
6514,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,30-04-2024 21:30,2.5
6515,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,01-05-2024 14:30,0.5
6516,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,01-05-2024 15:30,1.5
6517,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,01-05-2024 16:30,18.5
6518,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,01-05-2024 17:30,15
6519,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,01-05-2024 18:30,9.5
6520,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,01-05-2024 19:30,8
6521,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,01-05-2024 20:30,0.5
6522,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,04-05-2024 17:30,0.5
6523,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,04-05-2024 18:30,1
6524,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,04-05-2024 19:30,2
6525,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,04-05-2024 20:30,2.5
6526,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,04-05-2024 21:30,0.5
6527,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,05-05-2024 00:30,0.5
6528,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,05-05-2024 04:30,0.5
6529,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,05-05-2024 16:30,0.5
6530,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,05-05-2024 17:30,1
6531,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,05-05-2024 18:30,1
6532,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,05-05-2024 19:30,0.5
6533,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,06-05-2024 14:30,0.5
6534,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,06-05-2024 15:30,9
6535,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,06-05-2024 16:30,3
6536,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,06-05-2024 17:30,0.5
6537,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,07-05-2024 17:30,1.5
6538,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,07-05-2024 18:30,1
6539,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-05-2024 04:30,2.5
6540,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-05-2024 05:30,2.5
6541,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-05-2024 07:30,2.5
6542,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-05-2024 13:30,1
6543,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-05-2024 14:30,1.5
6544,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-05-2024 15:30,0.5
6545,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-05-2024 16:30,1
6546,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-05-2024 17:30,5
6547,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-05-2024 18:30,0.5
6548,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-05-2024 19:30,5
6549,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,08-05-2024 22:30,5
6550,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,09-05-2024 00:30,5
6551,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,09-05-2024 03:30,5
6552,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,10-05-2024 03:30,0.5
6553,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,10-05-2024 04:30,1
6554,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,12-05-2024 04:30,2.5
6555,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,12-05-2024 05:30,1.5
6556,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,12-05-2024 15:30,0.5
6557,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,13-05-2024 04:30,1
6558,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,13-05-2024 05:30,1
6559,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,13-05-2024 07:30,0.5
6560,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,13-05-2024 09:30,0.5
6561,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,13-05-2024 14:30,0.5
6562,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,13-05-2024 19:30,0.5
6563,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,14-05-2024 00:30,0.5
6564,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,14-05-2024 04:30,0.5
6565,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,14-05-2024 07:30,0.5
6566,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,14-05-2024 20:30,0.5
6567,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,14-05-2024 23:30,0.5
6568,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,15-05-2024 01:30,1
6569,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,15-05-2024 03:30,0.5
6570,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,15-05-2024 04:30,3.5
6571,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,15-05-2024 05:30,0.5
6572,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,15-05-2024 06:30,3.5
6573,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,15-05-2024 17:30,3
6574,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,15-05-2024 18:30,2
6575,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,15-05-2024 19:30,2.5
6576,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,15-05-2024 20:30,0.5
6577,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,15-05-2024 23:30,6
6578,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,16-05-2024 04:30,6
6579,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,16-05-2024 05:30,6
6580,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,18-05-2024 00:30,1
6581,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,18-05-2024 04:30,1
6582,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,18-05-2024 20:30,5.5
6583,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,18-05-2024 21:30,1.5
6584,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,18-05-2024 22:30,1.5
6585,Bop,CWC,11,Sikkim,226,MANGAN,-,-,-,Brahmaputra,Brahmaputra,Teesta,Lachung Chu,-,Lachung Chu,27.61166667,88.65833333,18-05-2024 23:30,0.5
