SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
15358,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,11-02-2021 05:30,NaN
15359,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,11-02-2021 06:30,NaN
15360,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,11-02-2021 07:30,NaN
15361,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,11-02-2021 08:30,NaN
15362,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,11-02-2021 09:30,NaN
15363,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,11-02-2021 10:30,NaN
15364,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,11-02-2021 11:30,NaN
15365,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,11-02-2021 12:30,NaN
15366,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,11-02-2021 13:30,NaN
15367,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,11-02-2021 14:30,NaN
15368,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,11-02-2021 15:30,NaN
15369,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,11-02-2021 16:30,NaN
15370,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,11-02-2021 17:30,NaN
15371,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,11-02-2021 18:30,NaN
15372,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,11-02-2021 19:30,NaN
15373,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,11-02-2021 20:30,NaN
15374,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,11-02-2021 21:30,NaN
15375,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,12-02-2021 05:30,NaN
15376,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,12-02-2021 06:30,NaN
15377,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,12-02-2021 07:30,NaN
15378,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,12-02-2021 08:30,NaN
15379,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,12-02-2021 09:30,NaN
15380,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,12-02-2021 10:30,NaN
15381,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,12-02-2021 11:30,NaN
15382,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,12-02-2021 12:30,NaN
15383,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,12-02-2021 13:30,NaN
15384,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,12-02-2021 14:30,NaN
15385,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,12-02-2021 15:30,NaN
15386,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,12-02-2021 16:30,NaN
15387,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,12-02-2021 17:30,NaN
15388,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,12-02-2021 18:30,NaN
15389,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,12-02-2021 19:30,NaN
15390,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,12-02-2021 20:30,NaN
15391,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,12-02-2021 21:30,NaN
15392,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,12-02-2021 22:30,NaN
15393,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,12-02-2021 23:30,NaN
15394,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 00:30,NaN
15395,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 01:30,NaN
15396,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 02:30,NaN
15397,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 03:30,NaN
15398,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 04:30,NaN
15399,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 05:30,NaN
15400,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 06:30,NaN
15401,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 07:30,NaN
15402,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 08:30,NaN
15403,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 09:30,NaN
15404,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 10:30,NaN
15405,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 11:30,NaN
15406,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 12:30,NaN
15407,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 13:30,NaN
15408,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 14:30,NaN
15409,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 15:30,NaN
15410,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 16:30,NaN
15411,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 17:30,NaN
15412,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 18:30,NaN
15413,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 19:30,NaN
15414,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 20:30,NaN
15415,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 21:30,NaN
15416,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 22:30,NaN
15417,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,13-02-2021 23:30,NaN
15418,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 00:30,NaN
15419,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 01:30,NaN
15420,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 02:30,NaN
15421,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 03:30,NaN
15422,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 04:30,NaN
15423,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 05:30,NaN
15424,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 06:30,NaN
15425,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 07:30,NaN
15426,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 08:30,NaN
15427,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 09:30,NaN
15428,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 10:30,NaN
15429,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 11:30,NaN
15430,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 12:30,NaN
15431,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 13:30,NaN
15432,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 14:30,NaN
15433,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 15:30,NaN
15434,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 16:30,NaN
15435,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 17:30,NaN
15436,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 18:30,NaN
15437,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 19:30,NaN
15438,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 20:30,NaN
15439,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 21:30,NaN
15440,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 22:30,NaN
15441,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,14-02-2021 23:30,NaN
15442,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 00:30,NaN
15443,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 01:30,NaN
15444,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 02:30,NaN
15445,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 03:30,NaN
15446,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 04:30,NaN
15447,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 05:30,NaN
15448,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 06:30,NaN
15449,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 07:30,NaN
15450,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 08:30,NaN
15451,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 09:30,NaN
15452,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 10:30,NaN
15453,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 11:30,NaN
15454,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 12:30,NaN
15455,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 13:30,NaN
15456,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 14:30,NaN
15457,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 15:30,NaN
15458,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 16:30,NaN
15459,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 17:30,NaN
15460,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 18:30,NaN
15461,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 19:30,NaN
15462,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 20:30,NaN
15463,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 21:30,NaN
15464,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 22:30,NaN
15465,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,15-02-2021 23:30,NaN
15466,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 00:30,NaN
15467,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 01:30,NaN
15468,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 02:30,NaN
15469,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 03:30,NaN
15470,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 04:30,NaN
15471,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 05:30,NaN
15472,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 06:30,NaN
15473,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 07:30,NaN
15474,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 08:30,NaN
15475,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 09:30,NaN
15476,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 10:30,NaN
15477,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 11:30,NaN
15478,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 12:30,NaN
15479,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 13:30,NaN
15480,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 14:30,NaN
15481,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 15:30,NaN
15482,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 16:30,NaN
15483,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 17:30,NaN
15484,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 18:30,NaN
15485,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 19:30,NaN
15486,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 20:30,NaN
15487,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 21:30,NaN
15488,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 22:30,NaN
15489,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,16-02-2021 23:30,NaN
15490,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 00:30,NaN
15491,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 01:30,NaN
15492,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 02:30,NaN
15493,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 03:30,NaN
15494,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 04:30,NaN
15495,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 05:30,NaN
15496,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 06:30,NaN
15497,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 07:30,NaN
15498,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 08:30,NaN
15499,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 09:30,NaN
15500,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 10:30,NaN
15501,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 11:30,NaN
15502,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 12:30,NaN
15503,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 13:30,NaN
15504,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 14:30,NaN
15505,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 15:30,NaN
15506,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 16:30,NaN
15507,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 17:30,NaN
15508,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 18:30,NaN
15509,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 19:30,NaN
15510,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 20:30,NaN
15511,Haridwar ,CWC,5,Uttarakhand,50,Haridwar,Haridwar,-,-,Ganga,Ganga,-,-,-,Ganga,29.97555556,78.18750000,17-02-2021 21:30,NaN
